,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,description
41,penalty,Interference - Goalkeeper,Connor Brown,Frederik Andersen,[83. -1.],1,11:55,OTT,TOR,TOR,10,OTT,9,0,1,8477015,8475883.0,Connor Brown Interference - Goalkeeper against Frederik Andersen
159,penalty,Cross checking,Alexander Kerfoot,Mark Borowiecki,[73.  0.],2,09:59,TOR,OTT,TOR,10,OTT,9,3,2,8477021,8474697.0,Alexander Kerfoot Cross checking against Mark Borowiecki
182,penalty,Tripping,Brady Tkachuk,Auston Matthews,[-89. -17.],2,05:20,OTT,TOR,TOR,10,OTT,9,3,2,8480801,8479318.0,Brady Tkachuk Tripping against Auston Matthews
190,penalty,Slashing,Tyson Barrie,Mark Borowiecki,[ 39. -27.],2,04:36,TOR,OTT,TOR,10,OTT,9,4,2,8475197,8474697.0,Tyson Barrie Slashing against Mark Borowiecki
231,penalty,Boarding,Filip Chlapik,Nicholas Shore,[93. 37.],3,16:44,OTT,TOR,TOR,10,OTT,9,4,2,8478488,8476406.0,Filip Chlapik Boarding against Nicholas Shore
242,penalty,Interference,Dmytro Timashov,Colin White,[22. 18.],3,14:25,TOR,OTT,TOR,10,OTT,9,4,2,8478857,8478400.0,Dmytro Timashov Interference against Colin White
23,penalty,Interference,Nikita Zaitsev,Brett Howden,[-70.   8.],1,15:23,OTT,NYR,OTT,9,NYR,3,0,0,8479458,8479353.0,Nikita Zaitsev Interference against Brett Howden
79,penalty,Interference,Pavel Buchnevich,Connor Brown,[42.  3.],1,04:14,NYR,OTT,OTT,9,NYR,3,1,1,8477402,8477015.0,Pavel Buchnevich Interference against Connor Brown
96,penalty,Hooking,Drake Batherson,Mika Zibanejad,[-65.  22.],1,00:17,OTT,NYR,OTT,9,NYR,3,1,1,8480208,8476459.0,Drake Batherson Hooking against Mika Zibanejad
109,penalty,Tripping,Vladislav Namestnikov,Bobby Ryan,[-46.  15.],2,17:16,NYR,OTT,OTT,9,NYR,3,1,1,8476480,8471676.0,Vladislav Namestnikov Tripping against Bobby Ryan
150,penalty,Hi-sticking,Chris Kreider,Brady Tkachuk,[-57.  29.],2,09:42,NYR,OTT,OTT,9,NYR,3,1,2,8475184,8480801.0,Chris Kreider Hi-sticking against Brady Tkachuk
192,penalty,Roughing,Marc Staal,Brady Tkachuk,[-76.  -5.],2,00:52,NYR,OTT,OTT,9,NYR,3,1,3,8471686,8480801.0,Marc Staal Roughing against Brady Tkachuk
204,penalty,Slashing,Colin White,Pavel Buchnevich,[-72.   0.],3,18:04,OTT,NYR,OTT,9,NYR,3,1,3,8478400,8477402.0,Colin White Slashing against Pavel Buchnevich
279,penalty,Holding the stick,Chris Kreider,Artem Anisimov,[ 25. -32.],3,02:08,NYR,OTT,OTT,9,NYR,3,1,4,8475184,8473573.0,Chris Kreider Holding the stick against Artem Anisimov
48,penalty,Tripping,Bobby Ryan,Sammy Blais,[-11.  27.],1,09:47,OTT,STL,OTT,9,STL,19,1,0,8471676,8478104.0,Bobby Ryan Tripping against Sammy Blais
138,penalty,Hooking,Scott Sabourin,Colton Parayko,[ 47. -18.],2,11:23,OTT,STL,OTT,9,STL,19,2,0,8477149,8476892.0,Scott Sabourin Hooking against Colton Parayko
183,penalty,Tripping,Vitaly Abramov,Colton Parayko,[ 41. -27.],2,02:21,OTT,STL,OTT,9,STL,19,2,2,8479411,8476892.0,Vitaly Abramov Tripping against Colton Parayko
241,penalty,Holding,Colin White,Ivan Barbashev,[-78.  12.],3,10:30,OTT,STL,OTT,9,STL,19,3,3,8478400,8477964.0,Colin White Holding against Ivan Barbashev
22,penalty,Fighting,Dylan DeMelo,Yanni Gourde,[-78.  -2.],1,15:00,OTT,TBL,OTT,9,TBL,14,0,0,8476331,8476826.0,Dylan DeMelo Fighting against Yanni Gourde
23,penalty,Fighting,Yanni Gourde,Dylan DeMelo,[-77.  -1.],1,15:00,TBL,OTT,OTT,9,TBL,14,0,0,8476826,8476331.0,Yanni Gourde Fighting against Dylan DeMelo
53,penalty,Holding,Scott Sabourin,Kevin Shattenkirk,[-37.  34.],1,09:56,OTT,TBL,OTT,9,TBL,14,0,0,8477149,8474031.0,Scott Sabourin Holding against Kevin Shattenkirk
60,penalty,Interference - Goalkeeper,Scott Sabourin,Curtis McElhinney,[82.  4.],1,07:47,OTT,TBL,OTT,9,TBL,14,0,0,8477149,8470147.0,Scott Sabourin Interference - Goalkeeper against Curtis McElhinney
84,penalty,Tripping,Ondrej Palat,Jean-Gabriel Pageau,[-46. -32.],1,01:28,TBL,OTT,OTT,9,TBL,14,0,0,8476292,8476419.0,Ondrej Palat Tripping against Jean-Gabriel Pageau
96,penalty,Interference,Erik Brannstrom,Pat Maroon,[79. -7.],2,17:23,OTT,TBL,OTT,9,TBL,14,0,0,8480073,8474034.0,Erik Brannstrom Interference against Pat Maroon
105,penalty,Too many men on the ice,Pat Maroon,,[ 4. 38.],2,14:45,TBL,OTT,OTT,9,TBL,14,0,0,8474034,,Too many men/ice served by Pat Maroon
109,penalty,Delaying Game - Smothering puck,Erik Cernak,,[-95. -24.],2,13:14,TBL,OTT,OTT,9,TBL,14,0,0,8478416,,Erik Cernak Delaying Game - Smothering puck
121,penalty,Fighting,Brayden Point,Jean-Gabriel Pageau,[ 86. -25.],2,10:45,TBL,OTT,OTT,9,TBL,14,0,0,8478010,8476419.0,Brayden Point Fighting against Jean-Gabriel Pageau
122,penalty,Fighting,Jean-Gabriel Pageau,Brayden Point,[ 87. -23.],2,10:45,OTT,TBL,OTT,9,TBL,14,0,0,8476419,8478010.0,Jean-Gabriel Pageau Fighting against Brayden Point
222,penalty,Cross checking,Luke Witkowski,Chris Tierney,[96.  5.],3,08:30,TBL,OTT,OTT,9,TBL,14,2,2,8474722,8476919.0,Luke Witkowski Cross checking against Chris Tierney
226,penalty,Hooking,Brady Tkachuk,Ryan McDonagh,[ 86. -21.],3,08:10,OTT,TBL,OTT,9,TBL,14,2,2,8480801,8474151.0,Brady Tkachuk Hooking against Ryan McDonagh
39,penalty,Tripping,Vladislav Namestnikov,Zach Parise,[ 44. -37.],1,12:46,OTT,MIN,OTT,9,MIN,30,0,0,8476480,8470610.0,Vladislav Namestnikov Tripping against Zach Parise
99,penalty,Interference,Erik Brannstrom,Joel Eriksson Ek,[-94.  31.],1,00:43,OTT,MIN,OTT,9,MIN,30,0,0,8480073,8478493.0,Erik Brannstrom Interference against Joel Eriksson Ek
114,penalty,Holding,Joel Eriksson Ek,Brady Tkachuk,[-94.  28.],2,17:38,MIN,OTT,OTT,9,MIN,30,0,0,8478493,8480801.0,Joel Eriksson Ek Holding against Brady Tkachuk
150,penalty,Roughing,Luke Kunin,Bobby Ryan,[78.  8.],2,10:43,MIN,OTT,OTT,9,MIN,30,0,0,8479316,8471676.0,Luke Kunin Roughing against Bobby Ryan
151,penalty,Roughing,Bobby Ryan,Luke Kunin,[79.  9.],2,10:43,OTT,MIN,OTT,9,MIN,30,0,0,8471676,8479316.0,Bobby Ryan Roughing against Luke Kunin
152,penalty,Slashing,Chris Tierney,Marcus Foligno,[ 29. -13.],2,10:43,OTT,MIN,OTT,9,MIN,30,0,0,8476919,8475220.0,Chris Tierney Slashing against Marcus Foligno
154,penalty,Hooking,Kevin Fiala,Ron Hainsey,[ 93. -19.],2,10:32,MIN,OTT,OTT,9,MIN,30,0,0,8477942,8468493.0,Kevin Fiala Hooking against Ron Hainsey
170,penalty,Hooking,Thomas Chabot,Jason Zucker,[75.  3.],2,06:27,OTT,MIN,OTT,9,MIN,30,0,0,8478469,8475722.0,Thomas Chabot Hooking against Jason Zucker
183,penalty,Interference,Tyler Ennis,Joel Eriksson Ek,[ 22. -16.],2,03:51,OTT,MIN,OTT,9,MIN,30,0,0,8474589,8478493.0,Tyler Ennis Interference against Joel Eriksson Ek
195,penalty,Slashing,Luke Kunin,Erik Brannstrom,[-95.  26.],2,00:43,MIN,OTT,OTT,9,MIN,30,0,0,8479316,8480073.0,Luke Kunin Slashing against Erik Brannstrom
213,penalty,Hooking,Erik Brannstrom,Zach Parise,[-74.  -2.],3,16:42,OTT,MIN,OTT,9,MIN,30,0,0,8480073,8470610.0,Erik Brannstrom Hooking against Zach Parise
224,penalty,Boarding,Marcus Foligno,Thomas Chabot,[ 42. -40.],3,13:45,MIN,OTT,OTT,9,MIN,30,0,0,8475220,8478469.0,Marcus Foligno Boarding against Thomas Chabot
256,penalty,Hooking,Luke Kunin,Chris Tierney,[95.  6.],3,04:32,MIN,OTT,OTT,9,MIN,30,0,1,8479316,8476919.0,Luke Kunin Hooking against Chris Tierney
16,penalty,Fighting,Scott Sabourin,Ryan Reaves,[ 6. 23.],1,17:33,OTT,VGK,VGK,54,OTT,9,0,0,8477149,8471817.0,Scott Sabourin Fighting against Ryan Reaves
17,penalty,Fighting,Ryan Reaves,Scott Sabourin,[ 5. 19.],1,17:33,VGK,OTT,VGK,54,OTT,9,0,0,8471817,8477149.0,Ryan Reaves Fighting against Scott Sabourin
54,penalty,Holding,William Carrier,Scott Sabourin,[-24. -37.],1,10:35,VGK,OTT,VGK,54,OTT,9,1,1,8477478,8477149.0,William Carrier Holding against Scott Sabourin
63,penalty,Tripping,Anthony Duclair,Tomas Nosek,[-82.   8.],1,08:27,OTT,VGK,VGK,54,OTT,9,1,1,8477407,8477931.0,Anthony Duclair Tripping against Tomas Nosek
147,penalty,Holding the stick,Thomas Chabot,Brandon Pirri,[29. 36.],2,14:02,OTT,VGK,VGK,54,OTT,9,2,1,8478469,8475204.0,Thomas Chabot Holding the stick against Brandon Pirri
175,penalty,Tripping,Marc-Andre Fleury,Brandon Pirri,[-85.  -6.],2,08:49,VGK,OTT,VGK,54,OTT,9,2,1,8470594,8475204.0,Marc-Andre Fleury Tripping against Brady Tkachuk served by Brandon Pirri
206,penalty,Interference - Goalkeeper,Tomas Nosek,Anders Nilsson,[84. -4.],2,04:13,VGK,OTT,VGK,54,OTT,9,2,1,8477931,8475195.0,Tomas Nosek Interference - Goalkeeper against Anders Nilsson
229,penalty,Hi-sticking,Brayden McNabb,Brady Tkachuk,[  0. -40.],2,00:00,VGK,OTT,VGK,54,OTT,9,2,1,8475188,8480801.0,Brayden McNabb Hi-sticking against Brady Tkachuk
308,penalty,Boarding,Anthony Duclair,Reilly Smith,[-39. -40.],3,05:08,OTT,VGK,VGK,54,OTT,9,2,2,8477407,8475191.0,Anthony Duclair Boarding against Reilly Smith
18,penalty,Hooking,Jordan Szwarz,Jason Demers,[ 52. -40.],1,15:11,OTT,ARI,ARI,53,OTT,9,0,0,8475224,8474218.0,Jordan Szwarz Hooking against Jason Demers
66,penalty,Hooking,Colin White,Michael Grabner,[96. -9.],1,03:30,OTT,ARI,ARI,53,OTT,9,2,0,8478400,8473546.0,Colin White Hooking against Michael Grabner
138,penalty,Unsportsmanlike conduct,Anthony Duclair,,[15. 39.],2,06:14,OTT,ARI,ARI,53,OTT,9,3,0,8477407,,Anthony Duclair Unsportsmanlike conduct
146,penalty,Holding the stick,Phil Kessel,Nikita Zaitsev,[-24. -40.],2,04:40,ARI,OTT,ARI,53,OTT,9,3,0,8473548,8479458.0,Phil Kessel Holding the stick against Nikita Zaitsev
167,penalty,Hi stick - double minor,Connor Brown,Christian Fischer,[60. 19.],2,00:25,OTT,ARI,ARI,53,OTT,9,3,0,8477015,8478432.0,Connor Brown Hi stick - double minor against Christian Fischer
192,penalty,Interference,Ilya Lyubushkin,Colin White,[-66. -41.],3,16:27,ARI,OTT,ARI,53,OTT,9,4,1,8480950,8478400.0,Ilya Lyubushkin Interference against Colin White
36,penalty,Tripping,Thomas Chabot,Joe Pavelski,[-65. -10.],1,13:17,OTT,DAL,DAL,25,OTT,9,0,0,8478469,8470794.0,Thomas Chabot Tripping against Joe Pavelski
61,penalty,Tripping,Andrej Sekera,Brady Tkachuk,[98.  4.],1,06:30,DAL,OTT,DAL,25,OTT,9,0,0,8471284,8480801.0,Andrej Sekera Tripping against Brady Tkachuk
121,penalty,Delaying Game - Puck over glass,Vladislav Namestnikov,,[47. 37.],2,11:17,OTT,DAL,DAL,25,OTT,9,1,0,8476480,,Vladislav Namestnikov Delaying Game - Puck over glass
124,penalty,Interference,Jean-Gabriel Pageau,Esa Lindell,[-2. -1.],2,10:45,OTT,DAL,DAL,25,OTT,9,1,0,8476419,8476902.0,Jean-Gabriel Pageau Interference against Esa Lindell
136,penalty,Slashing,Dylan DeMelo,Roope Hintz,[76. 38.],2,05:45,OTT,DAL,DAL,25,OTT,9,2,0,8476331,8478449.0,Dylan DeMelo Slashing against Roope Hintz
157,penalty,Holding,Andrew Cogliano,Erik Brannstrom,[91. 31.],2,01:27,DAL,OTT,DAL,25,OTT,9,2,0,8471699,8480073.0,Andrew Cogliano Holding against Erik Brannstrom
193,penalty,Cross checking,Brady Tkachuk,Esa Lindell,[ 49. -14.],3,12:41,OTT,DAL,DAL,25,OTT,9,2,0,8480801,8476902.0,Brady Tkachuk Cross checking against Esa Lindell
51,penalty,Cross checking,Mike Green,Brady Tkachuk,[94. 15.],1,10:07,DET,OTT,OTT,9,DET,17,1,0,8471242,8480801.0,Mike Green Cross checking against Brady Tkachuk
68,penalty,Hooking,Bobby Ryan,Taro Hirose,[-86.  33.],1,05:12,OTT,DET,OTT,9,DET,17,1,0,8471676,8481433.0,Bobby Ryan Hooking against Taro Hirose
88,penalty,Interference,Nikita Zaitsev,Justin Abdelkader,[-12. -27.],1,01:50,OTT,DET,OTT,9,DET,17,1,0,8479458,8471716.0,Nikita Zaitsev Interference against Justin Abdelkader
128,penalty,Delaying Game - Puck over glass,Ron Hainsey,,[-35.  38.],2,15:17,OTT,DET,OTT,9,DET,17,2,2,8468493,,Ron Hainsey Delaying Game - Puck over glass
158,penalty,Too many men on the ice,Taro Hirose,,[ 8. 38.],2,08:16,DET,OTT,OTT,9,DET,17,3,2,8481433,,Too many men/ice served by Taro Hirose
169,penalty,Hooking,Nick Paul,Dylan Larkin,[-66. -36.],2,05:18,OTT,DET,OTT,9,DET,17,3,2,8477426,8477946.0,Nick Paul Hooking against Dylan Larkin
189,penalty,Slashing,Anthony Duclair,Trevor Daley,[-73.  38.],2,01:08,OTT,DET,OTT,9,DET,17,4,2,8477407,8470110.0,Anthony Duclair Slashing against Trevor Daley
29,penalty,Hooking,Anders Lee,Vladislav Namestnikov,[-74. -39.],1,14:02,NYI,OTT,OTT,9,NYI,2,0,0,8475314,8476480.0,Anders Lee Hooking against Vladislav Namestnikov
64,penalty,Hi-sticking,Derick Brassard,Brady Tkachuk,[ 43. -28.],1,06:44,NYI,OTT,OTT,9,NYI,2,1,1,8473544,8480801.0,Derick Brassard Hi-sticking against Brady Tkachuk
78,penalty,Hooking,Nick Paul,Mathew Barzal,[-12. -32.],1,04:07,OTT,NYI,OTT,9,NYI,2,1,1,8477426,8478445.0,Nick Paul Hooking against Mathew Barzal
84,penalty,PS - Tripping on breakaway,Nikita Zaitsev,Nick Leddy,[-72.   1.],1,02:41,OTT,NYI,OTT,9,NYI,2,1,1,8479458,8475181.0,Nikita Zaitsev PS - Tripping on breakaway against Nick Leddy
95,penalty,Roughing,Cole Bardreau,Thomas Chabot,[-91.  11.],1,00:19,NYI,OTT,OTT,9,NYI,2,1,2,8478367,8478469.0,Cole Bardreau Roughing against Thomas Chabot
139,penalty,Misconduct,Mark Borowiecki,Cal Clutterbuck,[-30.  27.],2,11:07,OTT,NYI,OTT,9,NYI,2,1,4,8474697,8473504.0,Mark Borowiecki Misconduct against Cal Clutterbuck
140,penalty,Roughing,Cal Clutterbuck,Mark Borowiecki,[-35.  17.],2,11:07,NYI,OTT,OTT,9,NYI,2,1,4,8473504,8474697.0,Cal Clutterbuck Roughing against Mark Borowiecki
141,penalty,Roughing,Mark Borowiecki,Brady Tkachuk,[-39.  23.],2,11:07,OTT,NYI,OTT,9,NYI,2,1,4,8474697,8480801.0,Mark Borowiecki Roughing against Cal Clutterbuck served by Brady Tkachuk
142,penalty,Roughing,Mark Borowiecki,Cal Clutterbuck,[-40.  26.],2,11:07,OTT,NYI,OTT,9,NYI,2,1,4,8474697,8473504.0,Mark Borowiecki Roughing against Cal Clutterbuck
143,penalty,Misconduct,Cal Clutterbuck,,[-39.  25.],2,11:07,NYI,OTT,OTT,9,NYI,2,1,4,8473504,,Cal Clutterbuck Misconduct
151,penalty,Slashing,Nick Leddy,Jean-Gabriel Pageau,[-77.  -2.],2,09:50,NYI,OTT,OTT,9,NYI,2,1,4,8475181,8476419.0,Nick Leddy Slashing against Jean-Gabriel Pageau
153,penalty,Interference - Goalkeeper,Anders Lee,Craig Anderson,[84. -1.],2,09:32,NYI,OTT,OTT,9,NYI,2,1,4,8475314,8467950.0,Anders Lee Interference - Goalkeeper against Craig Anderson
187,penalty,Tripping,Vladislav Namestnikov,Brock Nelson,[-49. -28.],2,01:40,OTT,NYI,OTT,9,NYI,2,1,4,8476480,8475754.0,Vladislav Namestnikov Tripping against Brock Nelson
201,penalty,Fighting,Brady Tkachuk,Casey Cizikas,[-13.  35.],3,16:50,OTT,NYI,OTT,9,NYI,2,1,4,8480801,8475231.0,Brady Tkachuk Fighting against Casey Cizikas
202,penalty,Fighting,Casey Cizikas,Brady Tkachuk,[-6. 34.],3,16:50,NYI,OTT,OTT,9,NYI,2,1,4,8475231,8480801.0,Casey Cizikas Fighting against Brady Tkachuk
222,penalty,Tripping,Brock Nelson,Erik Brannstrom,[58. 40.],3,13:23,NYI,OTT,OTT,9,NYI,2,1,4,8475754,8480073.0,Brock Nelson Tripping against Erik Brannstrom
264,penalty,Roughing,Cal Clutterbuck,Tyler Ennis,[ 96. -15.],3,01:00,NYI,OTT,OTT,9,NYI,2,2,4,8473504,8474589.0,Cal Clutterbuck Roughing against Tyler Ennis
265,penalty,Slashing,Tyler Ennis,Thomas Greiss,[ 95. -22.],3,01:00,OTT,NYI,OTT,9,NYI,2,2,4,8474589,8471306.0,Tyler Ennis Slashing against Thomas Greiss
39,penalty,Interference,Mark Borowiecki,Dylan Gambrell,[-68.  -6.],1,11:58,OTT,SJS,OTT,9,SJS,28,1,0,8474697,8479580.0,Mark Borowiecki Interference against Dylan Gambrell
46,penalty,Tripping,Connor Brown,Kevin Labanc,[-72.  18.],1,10:50,OTT,SJS,OTT,9,SJS,28,1,0,8477015,8478099.0,Connor Brown Tripping against Kevin Labanc
68,penalty,Tripping,Brady Tkachuk,Brent Burns,[28. 18.],1,06:43,OTT,SJS,OTT,9,SJS,28,1,1,8480801,8470613.0,Brady Tkachuk Tripping against Brent Burns
93,penalty,Interference,Brenden Dillon,Scott Sabourin,[31. 13.],1,03:03,SJS,OTT,OTT,9,SJS,28,2,1,8475455,8477149.0,Brenden Dillon Interference against Scott Sabourin
98,penalty,Tripping,Tomas Hertl,Erik Brannstrom,[54.  0.],1,01:54,SJS,OTT,OTT,9,SJS,28,2,1,8476881,8480073.0,Tomas Hertl Tripping against Erik Brannstrom
109,penalty,Slashing,Kevin Labanc,Tyler Ennis,[-94.  -4.],2,18:51,SJS,OTT,OTT,9,SJS,28,2,1,8478099,8474589.0,Kevin Labanc Slashing against Tyler Ennis
119,penalty,Too many men on the ice,Timo Meier,,[10. 39.],2,17:48,SJS,OTT,OTT,9,SJS,28,2,1,8478414,,Too many men/ice served by Timo Meier
122,penalty,Tripping,Tyler Ennis,Logan Couture,[-36. -13.],2,16:57,OTT,SJS,OTT,9,SJS,28,2,1,8474589,8474053.0,Tyler Ennis Tripping against Logan Couture
227,penalty,Too many men on the ice,Brady Tkachuk,,[-23.  38.],3,15:26,OTT,SJS,OTT,9,SJS,28,4,2,8480801,,Too many men/ice served by Brady Tkachuk
289,penalty,Roughing,Scott Sabourin,Brady Tkachuk,[-38.  15.],3,01:17,OTT,SJS,OTT,9,SJS,28,5,2,8477149,8480801.0,Scott Sabourin Roughing against Barclay Goodrow served by Brady Tkachuk
7,penalty,Too many men on the ice,Brady Tkachuk,,[49. 30.],1,19:14,OTT,BOS,BOS,6,OTT,9,0,0,8480801,,Too many men/ice served by Brady Tkachuk
37,penalty,Interference,Charlie Coyle,Nick Paul,[-66.   9.],1,12:20,BOS,OTT,BOS,6,OTT,9,1,0,8475745,8477426.0,Charlie Coyle Interference against Nick Paul
108,penalty,Too many men on the ice,Peter Cehlarik,,[12. 18.],2,14:57,BOS,OTT,BOS,6,OTT,9,2,2,8477417,,Too many men/ice served by Peter Cehlarik
114,penalty,Hooking,Brad Marchand,Nick Paul,[94.  9.],2,13:52,BOS,OTT,BOS,6,OTT,9,2,2,8473419,8477426.0,Brad Marchand Hooking against Nick Paul
115,penalty,Spearing - double minor,Brad Marchand,Dylan DeMelo,[88. 17.],2,13:52,BOS,OTT,BOS,6,OTT,9,2,2,8473419,8476331.0,Brad Marchand Spearing - double minor against Dylan DeMelo
148,penalty,Slashing,Mark Borowiecki,David Pastrnak,[-41.  27.],2,06:07,OTT,BOS,BOS,6,OTT,9,2,2,8474697,8477956.0,Mark Borowiecki Slashing against David Pastrnak
157,penalty,Tripping,Mark Borowiecki,Brad Marchand,[-56.  28.],2,02:40,OTT,BOS,BOS,6,OTT,9,2,2,8474697,8473419.0,Mark Borowiecki Tripping against Brad Marchand
194,penalty,Hooking,Mark Borowiecki,Patrice Bergeron,[57. -8.],3,13:49,OTT,BOS,BOS,6,OTT,9,3,2,8474697,8470638.0,Mark Borowiecki Hooking against Patrice Bergeron
22,penalty,Holding,Jean-Gabriel Pageau,Ryan Strome,[-67.  -4.],1,15:21,OTT,NYR,NYR,3,OTT,9,0,0,8476419,8476458.0,Jean-Gabriel Pageau Holding against Ryan Strome
39,penalty,Fighting,J.C. Beaudin,Tony DeAngelo,[78. 20.],1,11:41,OTT,NYR,NYR,3,OTT,9,0,0,8478833,8477950.0,J.C. Beaudin Fighting against Tony DeAngelo
40,penalty,Fighting,Tony DeAngelo,J.C. Beaudin,[79. 24.],1,11:41,NYR,OTT,NYR,3,OTT,9,0,0,8477950,8478833.0,Tony DeAngelo Fighting against J.C. Beaudin
63,penalty,Fighting,Mark Borowiecki,Brendan Lemieux,[36. 19.],1,06:17,OTT,NYR,NYR,3,OTT,9,1,0,8474697,8477962.0,Mark Borowiecki Fighting against Brendan Lemieux
64,penalty,Fighting,Brendan Lemieux,Mark Borowiecki,[47. 19.],1,06:17,NYR,OTT,NYR,3,OTT,9,1,0,8477962,8474697.0,Brendan Lemieux Fighting against Mark Borowiecki
90,penalty,Roughing,Ryan Strome,Brady Tkachuk,[63.  3.],1,02:43,NYR,OTT,NYR,3,OTT,9,1,1,8476458,8480801.0,Ryan Strome Roughing against Brady Tkachuk
91,penalty,Cross checking,Jacob Trouba,Anthony Duclair,[86.  7.],1,02:43,NYR,OTT,NYR,3,OTT,9,1,1,8476885,8477407.0,Jacob Trouba Cross checking against Anthony Duclair
92,penalty,Roughing,Anthony Duclair,Jacob Trouba,[69. 17.],1,02:43,OTT,NYR,NYR,3,OTT,9,1,1,8477407,8476885.0,Anthony Duclair Roughing against Jacob Trouba
94,penalty,Tripping,Brady Skjei,Brady Tkachuk,[92. 23.],1,02:04,NYR,OTT,NYR,3,OTT,9,1,1,8476869,8480801.0,Brady Skjei Tripping against Brady Tkachuk
116,penalty,Hooking,Jacob Trouba,Tyler Ennis,[  0. -29.],2,17:49,NYR,OTT,NYR,3,OTT,9,1,2,8476885,8474589.0,Jacob Trouba Hooking against Tyler Ennis
138,penalty,Interference,Libor Hajek,Anthony Duclair,[-29.  41.],2,11:30,NYR,OTT,NYR,3,OTT,9,1,3,8479333,8477407.0,Libor Hajek Interference against Anthony Duclair
152,penalty,Tripping,Vladislav Namestnikov,Artemi Panarin,[15. 18.],2,08:00,OTT,NYR,NYR,3,OTT,9,1,4,8476480,8478550.0,Vladislav Namestnikov Tripping against Artemi Panarin
179,penalty,Boarding,Filip Chlapik,Adam Fox,[-97. -20.],2,03:14,OTT,NYR,NYR,3,OTT,9,1,5,8478488,8479323.0,Filip Chlapik Boarding against Adam Fox
209,penalty,Hooking,Artemi Panarin,Nick Paul,[ 49. -24.],3,15:48,NYR,OTT,NYR,3,OTT,9,2,5,8478550,8477426.0,Artemi Panarin Hooking against Nick Paul
220,penalty,Illegal check to head,Ryan Lindgren,Mikkel Boedker,[ 14. -40.],3,13:36,NYR,OTT,NYR,3,OTT,9,2,6,8479324,8474571.0,Ryan Lindgren Illegal check to head against Mikkel Boedker
223,penalty,Interference,Brady Tkachuk,Brett Howden,[-52.  38.],3,12:58,OTT,NYR,NYR,3,OTT,9,2,6,8480801,8479353.0,Brady Tkachuk Interference against Brett Howden
248,penalty,Roughing,Brendan Lemieux,Brendan Smith,[-18. -23.],3,06:56,NYR,OTT,NYR,3,OTT,9,2,6,8477962,8474090.0,Brendan Lemieux Roughing against Brady Tkachuk served by Brendan Smith
250,penalty,Holding,Brady Tkachuk,Brendan Lemieux,[ 16. -40.],3,06:56,OTT,NYR,NYR,3,OTT,9,2,6,8480801,8477962.0,Brady Tkachuk Holding against Brendan Lemieux
251,penalty,Misconduct,Brendan Lemieux,Brady Tkachuk,[-17. -28.],3,06:56,NYR,OTT,NYR,3,OTT,9,2,6,8477962,8480801.0,Brendan Lemieux Misconduct against Brady Tkachuk
24,penalty,Hooking,Artem Anisimov,Mathew Barzal,[65. 16.],1,13:59,OTT,NYI,NYI,2,OTT,9,0,0,8473573,8478445.0,Artem Anisimov Hooking against Mathew Barzal
112,penalty,Holding,Scott Mayfield,Nick Paul,[94. 24.],2,15:06,NYI,OTT,NYI,2,OTT,9,1,1,8476429,8477426.0,Scott Mayfield Holding against Nick Paul
156,penalty,PS - Tripping on breakaway,Mark Borowiecki,Cole Bardreau,[-55.   2.],2,04:26,OTT,NYI,NYI,2,OTT,9,1,1,8474697,8478367.0,Mark Borowiecki PS - Tripping on breakaway against Cole Bardreau
195,penalty,Hi-sticking,Dylan DeMelo,Ross Johnston,[94. 10.],3,14:39,OTT,NYI,NYI,2,OTT,9,2,1,8476331,8477527.0,Dylan DeMelo Hi-sticking against Ross Johnston
207,penalty,Hooking,Adam Pelech,Tyler Ennis,[-82.  19.],3,11:50,NYI,OTT,NYI,2,OTT,9,2,1,8476917,8474589.0,Adam Pelech Hooking against Tyler Ennis
246,penalty,Roughing,Ross Johnston,Michael Dal Colle,[37. 33.],3,01:49,NYI,OTT,NYI,2,OTT,9,4,1,8477527,8477936.0,Ross Johnston Roughing against Brady Tkachuk served by Michael Dal Colle
247,penalty,Roughing,Ross Johnston,Brady Tkachuk,[47. 32.],3,01:49,NYI,OTT,NYI,2,OTT,9,4,1,8477527,8480801.0,Ross Johnston Roughing against Brady Tkachuk
248,penalty,Misconduct,Ross Johnston,Brady Tkachuk,[30. 34.],3,01:49,NYI,OTT,NYI,2,OTT,9,4,1,8477527,8480801.0,Ross Johnston Misconduct against Brady Tkachuk
13,penalty,Holding,Chris Tierney,Blake Lizotte,[-98.  17.],1,17:11,OTT,LAK,OTT,9,LAK,26,0,0,8476919,8481481.0,Chris Tierney Holding against Blake Lizotte
50,penalty,Interference,Filip Chlapik,Ilya Kovalchuk,[ 66. -13.],1,09:45,OTT,LAK,OTT,9,LAK,26,0,0,8478488,8469454.0,Filip Chlapik Interference against Ilya Kovalchuk
64,penalty,Tripping,Drew Doughty,Tyler Ennis,[ 20. -30.],1,05:18,LAK,OTT,OTT,9,LAK,26,0,0,8474563,8474589.0,Drew Doughty Tripping against Tyler Ennis
135,penalty,Interference,Ilya Kovalchuk,Erik Brannstrom,[  6. -31.],2,09:45,LAK,OTT,OTT,9,LAK,26,0,1,8469454,8480073.0,Ilya Kovalchuk Interference against Erik Brannstrom
