,event,player_one,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,player_one_id,description
232,giveaway,John Marino,[-96.  -7.],3,14:10,PIT,WSH,WSH,15,PIT,5,1,3,8478507,Giveaway by John Marino
233,giveaway,Bryan Rust,[-54.  10.],3,14:04,PIT,WSH,WSH,15,PIT,5,1,3,8475810,Giveaway by Bryan Rust
237,giveaway,Jack Johnson,[-91.  17.],3,13:31,PIT,WSH,WSH,15,PIT,5,2,3,8471677,Giveaway by Jack Johnson
266,giveaway,Jared McCann,[30. 20.],3,08:10,PIT,WSH,WSH,15,PIT,5,2,3,8477955,Giveaway by Jared McCann
270,giveaway,Marcus Pettersson,[-98.   8.],3,07:09,PIT,WSH,WSH,15,PIT,5,2,3,8477969,Giveaway by Marcus Pettersson
273,giveaway,Nicklas Backstrom,[-50.  40.],3,06:48,WSH,PIT,WSH,15,PIT,5,2,3,8473563,Giveaway by Nicklas Backstrom
301,giveaway,Kris Letang,[-89.  18.],3,01:03,PIT,WSH,WSH,15,PIT,5,3,4,8471724,Giveaway by Kris Letang
302,giveaway,Sidney Crosby,[-94.  10.],3,00:53,PIT,WSH,WSH,15,PIT,5,3,4,8471675,Giveaway by Sidney Crosby
309,giveaway,T.J. Oshie,[-20.  10.],3,00:07,WSH,PIT,WSH,15,PIT,5,3,4,8471698,Giveaway by T.J. Oshie
5,takeaway,Radko Gudas,[ 97. -10.],1,18:37,WSH,PIT,WSH,15,PIT,5,0,0,8475462,Takeaway by Radko Gudas
27,takeaway,Evgeni Malkin,[-74. -15.],1,14:55,PIT,WSH,WSH,15,PIT,5,0,0,8471215,Takeaway by Evgeni Malkin
33,takeaway,Teddy Blueger,[-35.  37.],1,14:12,PIT,WSH,WSH,15,PIT,5,0,0,8476927,Takeaway by Teddy Blueger
52,takeaway,Garnet Hathaway,[33. 24.],1,10:43,WSH,PIT,WSH,15,PIT,5,0,0,8477903,Takeaway by Garnet Hathaway
60,takeaway,Richard Panik,[-56. -41.],1,09:24,WSH,PIT,WSH,15,PIT,5,0,0,8475209,Takeaway by Richard Panik
102,takeaway,Marcus Pettersson,[-38.  34.],1,01:11,PIT,WSH,WSH,15,PIT,5,1,2,8477969,Takeaway by Marcus Pettersson
149,takeaway,Lars Eller,[38.  6.],2,12:02,WSH,PIT,WSH,15,PIT,5,1,2,8474189,Takeaway by Lars Eller
191,takeaway,Carl Hagelin,[-54.   9.],2,03:00,WSH,PIT,WSH,15,PIT,5,1,3,8474176,Takeaway by Carl Hagelin
192,takeaway,Nic Dowd,[49. 38.],2,02:46,WSH,PIT,WSH,15,PIT,5,1,3,8475343,Takeaway by Nic Dowd
193,takeaway,Chad Ruhwedel,[ 3. 23.],2,01:32,PIT,WSH,WSH,15,PIT,5,1,3,8477244,Takeaway by Chad Ruhwedel
204,takeaway,Michal Kempny,[-46. -30.],3,19:24,WSH,PIT,WSH,15,PIT,5,1,3,8479482,Takeaway by Michal Kempny
209,takeaway,Sidney Crosby,[35. 30.],3,18:13,PIT,WSH,WSH,15,PIT,5,1,3,8471675,Takeaway by Sidney Crosby
268,takeaway,Michal Kempny,[ 10. -32.],3,07:43,WSH,PIT,WSH,15,PIT,5,2,3,8479482,Takeaway by Michal Kempny
308,takeaway,Jack Johnson,[-92.  28.],3,00:19,PIT,WSH,WSH,15,PIT,5,3,4,8471677,Takeaway by Jack Johnson
7,giveaway,Victor Hedman,[-35.  34.],1,18:56,TBL,PIT,TBL,14,PIT,5,0,0,8475167,Giveaway by Victor Hedman
112,giveaway,Steven Stamkos,[-35. -38.],2,18:06,TBL,PIT,TBL,14,PIT,5,2,0,8474564,Giveaway by Steven Stamkos
166,giveaway,Ondrej Palat,[-71. -25.],2,06:41,TBL,PIT,TBL,14,PIT,5,3,1,8476292,Giveaway by Ondrej Palat
186,giveaway,Evgeni Malkin,[-32. -17.],2,01:35,PIT,TBL,TBL,14,PIT,5,3,1,8471215,Giveaway by Evgeni Malkin
193,giveaway,Jared McCann,[17. 21.],2,00:07,PIT,TBL,TBL,14,PIT,5,3,1,8477955,Giveaway by Jared McCann
230,giveaway,Evgeni Malkin,[-38. -39.],3,12:50,PIT,TBL,TBL,14,PIT,5,3,2,8471215,Giveaway by Evgeni Malkin
261,giveaway,Victor Hedman,[-66. -11.],3,03:59,TBL,PIT,TBL,14,PIT,5,3,2,8475167,Giveaway by Victor Hedman
262,giveaway,Victor Hedman,[38. 14.],3,03:21,TBL,PIT,TBL,14,PIT,5,3,2,8475167,Giveaway by Victor Hedman
24,takeaway,Marcus Pettersson,[ 68. -29.],1,15:06,PIT,TBL,TBL,14,PIT,5,0,0,8477969,Takeaway by Marcus Pettersson
39,takeaway,Carter Verhaeghe,[35. 34.],1,12:05,TBL,PIT,TBL,14,PIT,5,0,0,8477409,Takeaway by Carter Verhaeghe
64,takeaway,Sidney Crosby,[ 34. -38.],1,07:23,PIT,TBL,TBL,14,PIT,5,1,0,8471675,Takeaway by Sidney Crosby
68,takeaway,Evgeni Malkin,[96.  1.],1,06:40,PIT,TBL,TBL,14,PIT,5,2,0,8471215,Takeaway by Evgeni Malkin
107,takeaway,Evgeni Malkin,[93. -8.],2,19:33,PIT,TBL,TBL,14,PIT,5,2,0,8471215,Takeaway by Evgeni Malkin
174,takeaway,Anthony Cirelli,[ 12. -19.],2,04:29,TBL,PIT,TBL,14,PIT,5,3,1,8478519,Takeaway by Anthony Cirelli
177,takeaway,John Marino,[-91. -23.],2,03:27,PIT,TBL,TBL,14,PIT,5,3,1,8478507,Takeaway by John Marino
191,takeaway,Yanni Gourde,[-1. 25.],2,00:17,TBL,PIT,TBL,14,PIT,5,3,1,8476826,Takeaway by Yanni Gourde
223,takeaway,Alex Killorn,[-33.  37.],3,15:21,TBL,PIT,TBL,14,PIT,5,3,2,8473986,Takeaway by Alex Killorn
237,takeaway,Brandon Tanev,[ 16. -31.],3,10:19,PIT,TBL,TBL,14,PIT,5,3,2,8479293,Takeaway by Brandon Tanev
248,takeaway,Erik Cernak,[-53. -11.],3,08:03,TBL,PIT,TBL,14,PIT,5,3,2,8478416,Takeaway by Erik Cernak
265,takeaway,Alex Killorn,[78. 33.],3,02:07,TBL,PIT,TBL,14,PIT,5,3,2,8473986,Takeaway by Alex Killorn
6,giveaway,Sidney Crosby,[ -5. -30.],1,18:32,PIT,FLA,FLA,13,PIT,5,0,0,8471675,Giveaway by Sidney Crosby
19,giveaway,Bryan Rust,[-46.  23.],1,16:17,PIT,FLA,FLA,13,PIT,5,0,0,8475810,Giveaway by Bryan Rust
52,giveaway,Zach Aston-Reese,[97. -6.],1,09:26,PIT,FLA,FLA,13,PIT,5,0,1,8479944,Giveaway by Zach Aston-Reese
64,giveaway,Aleksander Barkov,[-72.  18.],1,04:28,FLA,PIT,FLA,13,PIT,5,0,2,8477493,Giveaway by Aleksander Barkov
71,giveaway,Mark Pysyk,[47. 17.],1,03:10,FLA,PIT,FLA,13,PIT,5,0,2,8475796,Giveaway by Mark Pysyk
86,giveaway,Keith Yandle,[ 44. -20.],2,19:24,FLA,PIT,FLA,13,PIT,5,1,2,8471735,Giveaway by Keith Yandle
89,giveaway,Vincent Trocheck,[75.  3.],2,18:21,FLA,PIT,FLA,13,PIT,5,1,2,8476389,Giveaway by Vincent Trocheck
102,giveaway,Dominik Simon,[ 19. -32.],2,14:25,PIT,FLA,FLA,13,PIT,5,2,3,8478866,Giveaway by Dominik Simon
128,giveaway,Brett Connolly,[ 7. 32.],2,09:44,FLA,PIT,FLA,13,PIT,5,2,3,8475792,Giveaway by Brett Connolly
141,giveaway,Aaron Ekblad,[-98.  -3.],2,07:34,FLA,PIT,FLA,13,PIT,5,2,3,8477932,Giveaway by Aaron Ekblad
142,giveaway,Vincent Trocheck,[98. -5.],2,06:13,FLA,PIT,FLA,13,PIT,5,2,3,8476389,Giveaway by Vincent Trocheck
159,giveaway,Jonathan Huberdeau,[31. 34.],2,03:11,FLA,PIT,FLA,13,PIT,5,2,3,8476456,Giveaway by Jonathan Huberdeau
173,giveaway,Chad Ruhwedel,[98.  3.],2,00:16,PIT,FLA,FLA,13,PIT,5,2,3,8477244,Giveaway by Chad Ruhwedel
180,giveaway,Aleksander Barkov,[-58.  39.],3,18:32,FLA,PIT,FLA,13,PIT,5,2,3,8477493,Giveaway by Aleksander Barkov
184,giveaway,Mike Matheson,[-46.  39.],3,17:39,FLA,PIT,FLA,13,PIT,5,2,3,8476875,Giveaway by Mike Matheson
241,giveaway,Mike Hoffman,[-38. -27.],3,04:03,FLA,PIT,FLA,13,PIT,5,2,3,8474884,Giveaway by Mike Hoffman
247,giveaway,Evgenii Dadonov,[-45.  -9.],3,03:02,FLA,PIT,FLA,13,PIT,5,2,3,8474149,Giveaway by Evgenii Dadonov
248,giveaway,Aaron Ekblad,[-67. -12.],3,02:52,FLA,PIT,FLA,13,PIT,5,2,3,8477932,Giveaway by Aaron Ekblad
252,giveaway,Aleksander Barkov,[-70. -10.],3,01:49,FLA,PIT,FLA,13,PIT,5,2,3,8477493,Giveaway by Aleksander Barkov
123,takeaway,Zach Aston-Reese,[67. -7.],2,10:24,PIT,FLA,FLA,13,PIT,5,2,3,8479944,Takeaway by Zach Aston-Reese
147,takeaway,Teddy Blueger,[82. 33.],2,05:00,PIT,FLA,FLA,13,PIT,5,2,3,8476927,Takeaway by Teddy Blueger
164,takeaway,Jayce Hawryluk,[90. 14.],2,01:26,FLA,PIT,FLA,13,PIT,5,2,3,8477963,Takeaway by Jayce Hawryluk
185,takeaway,Mark Pysyk,[33. 40.],3,17:23,FLA,PIT,FLA,13,PIT,5,2,3,8475796,Takeaway by Mark Pysyk
193,takeaway,Dominic Toninato,[64. 17.],3,14:54,FLA,PIT,FLA,13,PIT,5,2,3,8476952,Takeaway by Dominic Toninato
195,takeaway,Evgenii Dadonov,[ 94. -23.],3,14:10,FLA,PIT,FLA,13,PIT,5,2,3,8474149,Takeaway by Evgenii Dadonov
199,takeaway,MacKenzie Weegar,[-32. -38.],3,13:55,FLA,PIT,FLA,13,PIT,5,2,3,8477346,Takeaway by MacKenzie Weegar
218,takeaway,Chad Ruhwedel,[-94. -19.],3,09:32,PIT,FLA,FLA,13,PIT,5,2,3,8477244,Takeaway by Chad Ruhwedel
219,takeaway,Colton Sceviour,[-93. -23.],3,09:31,FLA,PIT,FLA,13,PIT,5,2,3,8474098,Takeaway by Colton Sceviour
221,takeaway,Evgeni Malkin,[79. 22.],3,08:59,PIT,FLA,FLA,13,PIT,5,2,3,8471215,Takeaway by Evgeni Malkin
227,takeaway,Zach Aston-Reese,[  4. -37.],3,08:10,PIT,FLA,FLA,13,PIT,5,2,3,8479944,Takeaway by Zach Aston-Reese
243,takeaway,Evgenii Dadonov,[-31.  36.],3,03:29,FLA,PIT,FLA,13,PIT,5,2,3,8474149,Takeaway by Evgenii Dadonov
5,giveaway,Marcus Pettersson,[-93.  21.],1,19:30,PIT,TBL,PIT,5,TBL,14,0,0,8477969,Giveaway by Marcus Pettersson
18,giveaway,Bryan Rust,[22. 39.],1,17:17,PIT,TBL,PIT,5,TBL,14,0,0,8475810,Giveaway by Bryan Rust
41,giveaway,Nikita Kucherov,[-45. -10.],1,12:36,TBL,PIT,PIT,5,TBL,14,0,0,8476453,Giveaway by Nikita Kucherov
42,giveaway,Bryan Rust,[-16. -22.],1,12:17,PIT,TBL,PIT,5,TBL,14,0,0,8475810,Giveaway by Bryan Rust
44,giveaway,Tyler Johnson,[-73. -38.],1,11:52,TBL,PIT,PIT,5,TBL,14,0,0,8474870,Giveaway by Tyler Johnson
45,giveaway,Evgeni Malkin,[-22.   2.],1,11:49,PIT,TBL,PIT,5,TBL,14,0,0,8471215,Giveaway by Evgeni Malkin
49,giveaway,Sidney Crosby,[61. 38.],1,11:25,PIT,TBL,PIT,5,TBL,14,0,0,8471675,Giveaway by Sidney Crosby
66,giveaway,Andrei Vasilevskiy,[98.  5.],1,07:23,TBL,PIT,PIT,5,TBL,14,1,0,8476883,Giveaway by Andrei Vasilevskiy
74,giveaway,Tyler Johnson,[-73.  39.],1,05:30,TBL,PIT,PIT,5,TBL,14,1,0,8474870,Giveaway by Tyler Johnson
89,giveaway,Zach Aston-Reese,[96.  8.],1,01:24,PIT,TBL,PIT,5,TBL,14,1,0,8479944,Giveaway by Zach Aston-Reese
137,giveaway,Jason Zucker,[-45. -33.],2,08:07,PIT,TBL,PIT,5,TBL,14,1,1,8475722,Giveaway by Jason Zucker
164,giveaway,Nikita Kucherov,[67. 41.],2,01:02,TBL,PIT,PIT,5,TBL,14,1,1,8476453,Giveaway by Nikita Kucherov
168,giveaway,Erik Cernak,[-12. -20.],2,00:23,TBL,PIT,PIT,5,TBL,14,1,1,8478416,Giveaway by Erik Cernak
179,giveaway,Evgeni Malkin,[-98.  -1.],3,18:15,PIT,TBL,PIT,5,TBL,14,1,1,8471215,Giveaway by Evgeni Malkin
218,giveaway,Mikhail Sergachev,[84. 32.],3,12:25,TBL,PIT,PIT,5,TBL,14,1,1,8479410,Giveaway by Mikhail Sergachev
221,giveaway,Mitchell Stephens,[ 61. -14.],3,12:05,TBL,PIT,PIT,5,TBL,14,1,1,8478477,Giveaway by Mitchell Stephens
234,giveaway,Bryan Rust,[ 8. 29.],3,07:48,PIT,TBL,PIT,5,TBL,14,1,1,8475810,Giveaway by Bryan Rust
244,giveaway,Evgeni Malkin,[12. 27.],3,03:49,PIT,TBL,PIT,5,TBL,14,1,1,8471215,Giveaway by Evgeni Malkin
58,takeaway,Carter Verhaeghe,[-22.  35.],1,09:14,TBL,PIT,PIT,5,TBL,14,0,0,8477409,Takeaway by Carter Verhaeghe
84,takeaway,Kris Letang,[  7. -16.],1,02:36,PIT,TBL,PIT,5,TBL,14,1,0,8471724,Takeaway by Kris Letang
85,takeaway,Luke Schenn,[ 57. -40.],1,02:31,TBL,PIT,PIT,5,TBL,14,1,0,8474568,Takeaway by Luke Schenn
88,takeaway,Kevin Shattenkirk,[77. -7.],1,01:49,TBL,PIT,PIT,5,TBL,14,1,0,8474031,Takeaway by Kevin Shattenkirk
114,takeaway,Jason Zucker,[-90.   8.],2,14:22,PIT,TBL,PIT,5,TBL,14,1,1,8475722,Takeaway by Jason Zucker
138,takeaway,Mathieu Joseph,[ 11. -42.],2,07:43,TBL,PIT,PIT,5,TBL,14,1,1,8478472,Takeaway by Mathieu Joseph
147,takeaway,Teddy Blueger,[-16.  27.],2,05:55,PIT,TBL,PIT,5,TBL,14,1,1,8476927,Takeaway by Teddy Blueger
160,takeaway,Bryan Rust,[ 63. -14.],2,02:19,PIT,TBL,PIT,5,TBL,14,1,1,8475810,Takeaway by Bryan Rust
207,takeaway,Ondrej Palat,[ 9. -5.],3,13:43,TBL,PIT,PIT,5,TBL,14,1,1,8476292,Takeaway by Ondrej Palat
224,takeaway,Dominik Simon,[ 75. -13.],3,11:41,PIT,TBL,PIT,5,TBL,14,1,1,8478866,Takeaway by Dominik Simon
229,takeaway,Yanni Gourde,[67. 20.],3,10:41,TBL,PIT,PIT,5,TBL,14,1,1,8476826,Takeaway by Yanni Gourde
231,takeaway,Erik Cernak,[60. 18.],3,09:48,TBL,PIT,PIT,5,TBL,14,1,1,8478416,Takeaway by Erik Cernak
247,takeaway,Sidney Crosby,[74. 36.],3,00:11,PIT,TBL,PIT,5,TBL,14,1,1,8471675,Takeaway by Sidney Crosby
12,giveaway,Dominik Simon,[ 82. -10.],1,16:51,PIT,MTL,PIT,5,MTL,8,0,0,8478866,Giveaway by Dominik Simon
38,giveaway,Bryan Rust,[-51. -35.],1,10:12,PIT,MTL,PIT,5,MTL,8,0,0,8475810,Giveaway by Bryan Rust
49,giveaway,Max Domi,[-75. -33.],1,07:52,MTL,PIT,PIT,5,MTL,8,0,0,8477503,Giveaway by Max Domi
69,giveaway,Sam Lafferty,[43. 38.],1,02:22,PIT,MTL,PIT,5,MTL,8,0,0,8478043,Giveaway by Sam Lafferty
79,giveaway,Jason Zucker,[-88.  33.],2,19:30,PIT,MTL,PIT,5,MTL,8,0,0,8475722,Giveaway by Jason Zucker
98,giveaway,Tristan Jarry,[98.  8.],2,16:55,PIT,MTL,PIT,5,MTL,8,0,0,8477465,Giveaway by Tristan Jarry
101,giveaway,Marcus Pettersson,[97. 10.],2,16:08,PIT,MTL,PIT,5,MTL,8,0,0,8477969,Giveaway by Marcus Pettersson
108,giveaway,Ilya Kovalchuk,[-36.  35.],2,15:00,MTL,PIT,PIT,5,MTL,8,0,0,8469454,Giveaway by Ilya Kovalchuk
116,giveaway,Ben Chiarot,[-75.  40.],2,13:00,MTL,PIT,PIT,5,MTL,8,0,0,8475279,Giveaway by Ben Chiarot
140,giveaway,Jared McCann,[-41.  37.],2,09:24,PIT,MTL,PIT,5,MTL,8,1,0,8477955,Giveaway by Jared McCann
141,giveaway,Jason Zucker,[-71.  34.],2,08:43,PIT,MTL,PIT,5,MTL,8,1,0,8475722,Giveaway by Jason Zucker
142,giveaway,Victor Mete,[-70.  -5.],2,08:39,MTL,PIT,PIT,5,MTL,8,1,0,8479376,Giveaway by Victor Mete
160,giveaway,Jeff Petry,[41. 21.],2,02:28,MTL,PIT,PIT,5,MTL,8,1,0,8473507,Giveaway by Jeff Petry
224,giveaway,Marcus Pettersson,[-56.  39.],3,08:40,PIT,MTL,PIT,5,MTL,8,3,1,8477969,Giveaway by Marcus Pettersson
238,giveaway,Jason Zucker,[44. 27.],3,04:11,PIT,MTL,PIT,5,MTL,8,3,1,8475722,Giveaway by Jason Zucker
253,giveaway,Jeff Petry,[ 97. -20.],3,00:33,MTL,PIT,PIT,5,MTL,8,4,1,8473507,Giveaway by Jeff Petry
13,takeaway,Dominik Simon,[ 54. -41.],1,16:29,PIT,MTL,PIT,5,MTL,8,0,0,8478866,Takeaway by Dominik Simon
16,takeaway,Evgeni Malkin,[83. 31.],1,16:07,PIT,MTL,PIT,5,MTL,8,0,0,8471215,Takeaway by Evgeni Malkin
19,takeaway,Bryan Rust,[64. 36.],1,14:33,PIT,MTL,PIT,5,MTL,8,0,0,8475810,Takeaway by Bryan Rust
22,takeaway,Jeff Petry,[-53.  40.],1,13:49,MTL,PIT,PIT,5,MTL,8,0,0,8473507,Takeaway by Jeff Petry
27,takeaway,Juuso Riikola,[ 5. 38.],1,12:51,PIT,MTL,PIT,5,MTL,8,0,0,8480945,Takeaway by Juuso Riikola
82,takeaway,Phillip Danault,[-90.  25.],2,19:06,MTL,PIT,PIT,5,MTL,8,0,0,8476479,Takeaway by Phillip Danault
85,takeaway,Joel Armia,[ 43. -37.],2,18:45,MTL,PIT,PIT,5,MTL,8,0,0,8476469,Takeaway by Joel Armia
183,takeaway,Jack Johnson,[-36.  38.],3,17:08,PIT,MTL,PIT,5,MTL,8,3,1,8471677,Takeaway by Jack Johnson
185,takeaway,Brett Kulak,[79.  0.],3,16:36,MTL,PIT,PIT,5,MTL,8,3,1,8476967,Takeaway by Brett Kulak
194,takeaway,Sam Lafferty,[95. -5.],3,14:14,PIT,MTL,PIT,5,MTL,8,3,1,8478043,Takeaway by Sam Lafferty
234,takeaway,Phillip Danault,[90. 32.],3,06:46,MTL,PIT,PIT,5,MTL,8,3,1,8476479,Takeaway by Phillip Danault
252,takeaway,Brandon Tanev,[20. 30.],3,00:51,PIT,MTL,PIT,5,MTL,8,4,1,8479293,Takeaway by Brandon Tanev
254,takeaway,Brandon Tanev,[ 34. -39.],3,00:31,PIT,MTL,PIT,5,MTL,8,4,1,8479293,Takeaway by Brandon Tanev
3,giveaway,Dominik Simon,[-60.  26.],1,18:51,PIT,DET,PIT,5,DET,17,0,0,8478866,Giveaway by Dominik Simon
5,giveaway,Zach Aston-Reese,[44. 38.],1,18:15,PIT,DET,PIT,5,DET,17,0,0,8479944,Giveaway by Zach Aston-Reese
12,giveaway,Gustav Lindstrom,[-39. -19.],1,16:29,DET,PIT,PIT,5,DET,17,0,0,8480184,Giveaway by Gustav Lindstrom
26,giveaway,Kris Letang,[-68.   1.],1,14:25,PIT,DET,PIT,5,DET,17,0,0,8471724,Giveaway by Kris Letang
38,giveaway,Marcus Pettersson,[-72.  33.],1,11:03,PIT,DET,PIT,5,DET,17,1,1,8477969,Giveaway by Marcus Pettersson
40,giveaway,Andreas Athanasiou,[29.  7.],1,10:40,DET,PIT,PIT,5,DET,17,1,1,8476960,Giveaway by Andreas Athanasiou
48,giveaway,Brandon Tanev,[ 68. -33.],1,07:04,PIT,DET,PIT,5,DET,17,1,1,8479293,Giveaway by Brandon Tanev
55,giveaway,Darren Helm,[ 69. -12.],1,05:53,DET,PIT,PIT,5,DET,17,1,1,8471794,Giveaway by Darren Helm
84,giveaway,Sam Lafferty,[62. -4.],1,00:02,PIT,DET,PIT,5,DET,17,2,1,8478043,Giveaway by Sam Lafferty
94,giveaway,Dominik Simon,[-68. -29.],2,18:11,PIT,DET,PIT,5,DET,17,2,1,8478866,Giveaway by Dominik Simon
100,giveaway,Jared McCann,[-49. -17.],2,16:42,PIT,DET,PIT,5,DET,17,3,1,8477955,Giveaway by Jared McCann
107,giveaway,Madison Bowey,[-94. -20.],2,14:41,DET,PIT,PIT,5,DET,17,3,1,8477474,Giveaway by Madison Bowey
118,giveaway,Justin Schultz,[-31. -34.],2,12:18,PIT,DET,PIT,5,DET,17,3,1,8474602,Giveaway by Justin Schultz
119,giveaway,Anthony Mantha,[-48. -36.],2,12:16,DET,PIT,PIT,5,DET,17,3,1,8477511,Giveaway by Anthony Mantha
145,giveaway,Chad Ruhwedel,[98. 15.],2,05:13,PIT,DET,PIT,5,DET,17,5,1,8477244,Giveaway by Chad Ruhwedel
156,giveaway,Alex Biega,[-34.  42.],2,02:33,DET,PIT,PIT,5,DET,17,5,1,8473415,Giveaway by Alex Biega
159,giveaway,Chad Ruhwedel,[-30.  40.],2,02:17,PIT,DET,PIT,5,DET,17,5,1,8477244,Giveaway by Chad Ruhwedel
170,giveaway,Juuso Riikola,[-97.  18.],3,17:49,PIT,DET,PIT,5,DET,17,5,1,8480945,Giveaway by Juuso Riikola
176,giveaway,Bryan Rust,[9. 9.],3,16:43,PIT,DET,PIT,5,DET,17,5,1,8475810,Giveaway by Bryan Rust
186,giveaway,Jonathan Bernier,[97.  9.],3,13:51,DET,PIT,PIT,5,DET,17,5,1,8473541,Giveaway by Jonathan Bernier
195,giveaway,Evgeni Malkin,[84. 34.],3,11:28,PIT,DET,PIT,5,DET,17,5,1,8471215,Giveaway by Evgeni Malkin
227,giveaway,Dylan Larkin,[-97.  12.],3,01:33,DET,PIT,PIT,5,DET,17,5,1,8477946,Giveaway by Dylan Larkin
4,takeaway,Chad Ruhwedel,[ 63. -41.],1,18:29,PIT,DET,PIT,5,DET,17,0,0,8477244,Takeaway by Chad Ruhwedel
15,takeaway,Jared McCann,[46. 36.],1,16:17,PIT,DET,PIT,5,DET,17,0,0,8477955,Takeaway by Jared McCann
31,takeaway,Andrew Agozzino,[90.  5.],1,12:07,PIT,DET,PIT,5,DET,17,0,1,8475461,Takeaway by Andrew Agozzino
78,takeaway,Evgeni Malkin,[15. 15.],1,01:20,PIT,DET,PIT,5,DET,17,2,1,8471215,Takeaway by Evgeni Malkin
81,takeaway,Jared McCann,[38. 27.],1,00:32,PIT,DET,PIT,5,DET,17,2,1,8477955,Takeaway by Jared McCann
82,takeaway,Andrew Agozzino,[  2. -19.],1,00:09,PIT,DET,PIT,5,DET,17,2,1,8475461,Takeaway by Andrew Agozzino
86,takeaway,Darren Helm,[-59.  41.],2,19:45,DET,PIT,PIT,5,DET,17,2,1,8471794,Takeaway by Darren Helm
92,takeaway,Anthony Mantha,[-23.  -5.],2,18:26,DET,PIT,PIT,5,DET,17,2,1,8477511,Takeaway by Anthony Mantha
93,takeaway,Dominik Simon,[ 54. -14.],2,18:18,PIT,DET,PIT,5,DET,17,2,1,8478866,Takeaway by Dominik Simon
96,takeaway,Juuso Riikola,[12. 25.],2,17:40,PIT,DET,PIT,5,DET,17,2,1,8480945,Takeaway by Juuso Riikola
126,takeaway,Dylan Larkin,[-98. -10.],2,10:22,DET,PIT,PIT,5,DET,17,4,1,8477946,Takeaway by Dylan Larkin
140,takeaway,Gustav Lindstrom,[-39. -30.],2,06:39,DET,PIT,PIT,5,DET,17,5,1,8480184,Takeaway by Gustav Lindstrom
163,takeaway,Dominik Simon,[-77.  40.],2,01:05,PIT,DET,PIT,5,DET,17,5,1,8478866,Takeaway by Dominik Simon
169,takeaway,Tyler Bertuzzi,[ 97. -16.],3,18:03,DET,PIT,PIT,5,DET,17,5,1,8477479,Takeaway by Tyler Bertuzzi
208,takeaway,Sidney Crosby,[65. 18.],3,06:56,PIT,DET,PIT,5,DET,17,5,1,8471675,Takeaway by Sidney Crosby
219,takeaway,Jason Zucker,[29. -2.],3,03:53,PIT,DET,PIT,5,DET,17,5,1,8475722,Takeaway by Jason Zucker
24,giveaway,Frederik Andersen,[98. -4.],1,14:33,TOR,PIT,PIT,5,TOR,10,0,0,8475883,Giveaway by Frederik Andersen
58,giveaway,Travis Dermott,[57.  8.],1,07:10,TOR,PIT,PIT,5,TOR,10,1,0,8478408,Giveaway by Travis Dermott
