,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,game_id,winning_team,date,description
156,penalty,Delaying Game - Puck over glass,Ryan Pulock,,[-45. -40.],2,01:18,NYI,TBL,TBL,14,NYI,2,1,0,8477506,,2019020846,,2020-02-09,Ryan Pulock Delaying Game - Puck over glass
165,penalty,Holding,Alex Killorn,Scott Mayfield,[ 90. -18.],3,19:17,TBL,NYI,TBL,14,NYI,2,1,0,8473986,8476429.0,2019020846,,2020-02-09,Alex Killorn Holding against Scott Mayfield
166,penalty,Embellishment,Scott Mayfield,Alex Killorn,[ 89. -11.],3,19:17,NYI,TBL,TBL,14,NYI,2,1,0,8476429,8473986.0,2019020846,,2020-02-09,Scott Mayfield Embellishment against Alex Killorn
200,penalty,Holding,Nikita Kucherov,Ryan Pulock,[ 61. -40.],3,09:43,TBL,NYI,TBL,14,NYI,2,2,0,8476453,8477506.0,2019020846,,2020-02-09,Nikita Kucherov Holding against Ryan Pulock
10,penalty,Roughing,Kevin Shattenkirk,Pierre-Luc Dubois,[ 95. -20.],1,18:31,TBL,CBJ,CBJ,29,TBL,14,0,0,8474031,8479400.0,2019020863,,2020-02-11,Kevin Shattenkirk Roughing against Pierre-Luc Dubois
11,penalty,Slashing,Pierre-Luc Dubois,Kevin Shattenkirk,[ 95. -22.],1,18:31,CBJ,TBL,CBJ,29,TBL,14,0,0,8479400,8474031.0,2019020863,,2020-02-11,Pierre-Luc Dubois Slashing against Kevin Shattenkirk
75,penalty,Roughing,Luke Schenn,Nathan Gerbe,[ 57. -38.],1,02:50,TBL,CBJ,CBJ,29,TBL,14,0,1,8474568,8471804.0,2019020863,,2020-02-11,Luke Schenn Roughing against Nathan Gerbe
76,penalty,Roughing,Pat Maroon,Andrew Peeke,[ 94. -21.],1,02:50,TBL,CBJ,CBJ,29,TBL,14,0,1,8474034,8479369.0,2019020863,,2020-02-11,Pat Maroon Roughing against Andrew Peeke
77,penalty,Cross checking,Nathan Gerbe,Luke Schenn,[ 98. -21.],1,02:50,CBJ,TBL,CBJ,29,TBL,14,0,1,8471804,8474568.0,2019020863,,2020-02-11,Nathan Gerbe Cross checking against Luke Schenn
79,penalty,Illegal check to head,Nick Foligno,Erik Cernak,[ 93. -31.],1,02:26,CBJ,TBL,CBJ,29,TBL,14,0,1,8473422,8478416.0,2019020863,,2020-02-11,Nick Foligno Illegal check to head against Erik Cernak
93,penalty,Holding,Pierre-Luc Dubois,Mikhail Sergachev,[  2. -34.],2,18:39,CBJ,TBL,CBJ,29,TBL,14,0,1,8479400,8479410.0,2019020863,,2020-02-11,Pierre-Luc Dubois Holding against Mikhail Sergachev
131,penalty,Roughing,Luke Schenn,Oliver Bjorkstrand,[-81.   5.],2,12:09,TBL,CBJ,CBJ,29,TBL,14,1,1,8474568,8477416.0,2019020863,,2020-02-11,Luke Schenn Roughing against Oliver Bjorkstrand
159,penalty,Hooking,Carter Verhaeghe,Kevin Stenlund,[ 56. -20.],2,06:39,TBL,CBJ,CBJ,29,TBL,14,1,1,8477409,8478831.0,2019020863,,2020-02-11,Carter Verhaeghe Hooking against Kevin Stenlund
172,penalty,Hi-sticking,Pierre-Luc Dubois,Brayden Point,[13. 14.],2,03:28,CBJ,TBL,CBJ,29,TBL,14,1,1,8479400,8478010.0,2019020863,,2020-02-11,Pierre-Luc Dubois Hi-sticking against Brayden Point
20,penalty,Boarding,Jared McCann,Erik Cernak,[98. 10.],1,17:11,PIT,TBL,PIT,5,TBL,14,0,0,8477955,8478416.0,2019020870,,2020-02-12,Jared McCann Boarding against Erik Cernak
59,penalty,Hooking,Yanni Gourde,Juuso Riikola,[-53.  41.],1,09:09,TBL,PIT,PIT,5,TBL,14,0,0,8476826,8480945.0,2019020870,,2020-02-12,Yanni Gourde Hooking against Juuso Riikola
91,penalty,Interference,Braydon Coburn,Jared McCann,[ 98. -15.],1,00:15,TBL,PIT,PIT,5,TBL,14,1,0,8470601,8477955.0,2019020870,,2020-02-12,Braydon Coburn Interference against Jared McCann
101,penalty,Interference,Zach Aston-Reese,Brayden Point,[ 4. 10.],2,17:41,PIT,TBL,PIT,5,TBL,14,1,0,8479944,8478010.0,2019020870,,2020-02-12,Zach Aston-Reese Interference against Brayden Point
110,penalty,Roughing,Luke Schenn,Evgeni Malkin,[-72. -17.],2,15:12,TBL,PIT,PIT,5,TBL,14,1,1,8474568,8471215.0,2019020870,,2020-02-12,Luke Schenn Roughing against Evgeni Malkin
111,penalty,Roughing,Evgeni Malkin,Luke Schenn,[-73. -16.],2,15:12,PIT,TBL,PIT,5,TBL,14,1,1,8471215,8474568.0,2019020870,,2020-02-12,Evgeni Malkin Roughing against Luke Schenn
143,penalty,Holding,Brandon Tanev,Luke Schenn,[-77. -15.],2,06:19,PIT,TBL,PIT,5,TBL,14,1,1,8479293,8474568.0,2019020870,,2020-02-12,Brandon Tanev Holding against Luke Schenn
156,penalty,Unsportsmanlike conduct,Kris Letang,,[-16.  41.],2,03:00,PIT,TBL,PIT,5,TBL,14,1,1,8471724,,2019020870,,2020-02-12,Kris Letang Unsportsmanlike conduct
175,penalty,Interference,Mikhail Sergachev,Sidney Crosby,[86.  6.],3,19:16,TBL,PIT,PIT,5,TBL,14,1,1,8479410,8471675.0,2019020870,,2020-02-12,Mikhail Sergachev Interference against Sidney Crosby
242,penalty,Slashing,Kevin Shattenkirk,Dominik Simon,[74. -4.],3,04:37,TBL,PIT,PIT,5,TBL,14,1,1,8474031,8478866.0,2019020870,,2020-02-12,Kevin Shattenkirk Slashing against Dominik Simon
108,penalty,Hooking,Cedric Paquette,Colby Cave,[74. 30.],2,18:42,TBL,EDM,TBL,14,EDM,22,0,0,8476975,8477529.0,2019020882,,2020-02-14,Cedric Paquette Hooking against Colby Cave
149,penalty,Too many men on the ice,Alexander Volkov,,[-36.  41.],2,08:16,TBL,EDM,TBL,14,EDM,22,1,1,8480186,,2019020882,,2020-02-14,Too many men/ice served by Alexander Volkov
23,penalty,Cross checking,Mitchell Stephens,Michael Raffl,[-72.  38.],1,14:23,TBL,PHI,TBL,14,PHI,4,1,0,8478477,8477290.0,2019020897,,2020-02-16,Mitchell Stephens Cross checking against Michael Raffl
30,penalty,Hooking,Ivan Provorov,Yanni Gourde,[ 19. -37.],1,12:07,PHI,TBL,TBL,14,PHI,4,1,0,8478500,8476826.0,2019020897,,2020-02-16,Ivan Provorov Hooking against Yanni Gourde
116,penalty,Hooking,Nikita Kucherov,Matt Niskanen,[-62.  -9.],2,12:07,TBL,PHI,TBL,14,PHI,4,3,0,8476453,8471702.0,2019020897,,2020-02-16,Nikita Kucherov Hooking against Matt Niskanen
127,penalty,Elbowing,Michael Raffl,Yanni Gourde,[-95. -20.],2,09:24,PHI,TBL,TBL,14,PHI,4,3,1,8477290,8476826.0,2019020897,,2020-02-16,Michael Raffl Elbowing against Yanni Gourde
134,penalty,Interference,Yanni Gourde,Travis Konecny,[ 23. -34.],2,06:51,TBL,PHI,TBL,14,PHI,4,3,1,8476826,8478439.0,2019020897,,2020-02-16,Yanni Gourde Interference against Travis Konecny
140,penalty,Roughing,Travis Konecny,Steven Stamkos,[-89. -27.],2,06:09,PHI,TBL,TBL,14,PHI,4,3,1,8478439,8474564.0,2019020897,,2020-02-16,Travis Konecny Roughing against Steven Stamkos
141,penalty,Roughing,Steven Stamkos,Travis Konecny,[-88. -29.],2,06:09,TBL,PHI,TBL,14,PHI,4,3,1,8474564,8478439.0,2019020897,,2020-02-16,Steven Stamkos Roughing against Travis Konecny
142,penalty,Slashing,Claude Giroux,Steven Stamkos,[-84. -26.],2,06:09,PHI,TBL,TBL,14,PHI,4,3,1,8473512,8474564.0,2019020897,,2020-02-16,Claude Giroux Slashing against Steven Stamkos
149,penalty,Roughing,Travis Konecny,Anthony Cirelli,[96.  0.],2,02:48,PHI,TBL,TBL,14,PHI,4,3,1,8478439,8478519.0,2019020897,,2020-02-16,Travis Konecny Roughing against Anthony Cirelli
162,penalty,Roughing,Braydon Coburn,Jakub Voracek,[97.  8.],2,00:00,TBL,PHI,TBL,14,PHI,4,3,1,8470601,8474161.0,2019020897,,2020-02-16,Braydon Coburn Roughing against Jakub Voracek
163,penalty,Roughing,Jakub Voracek,Braydon Coburn,[97.  5.],2,00:00,PHI,TBL,TBL,14,PHI,4,3,1,8474161,8470601.0,2019020897,,2020-02-16,Jakub Voracek Roughing against Braydon Coburn
164,penalty,Misconduct,Erik Cernak,,[97.  4.],2,00:00,TBL,PHI,TBL,14,PHI,4,3,1,8478416,,2019020897,,2020-02-16,Erik Cernak Misconduct
166,penalty,Boarding,Ivan Provorov,Anthony Cirelli,[ 81. -36.],3,19:14,PHI,TBL,TBL,14,PHI,4,3,1,8478500,8478519.0,2019020897,,2020-02-16,Ivan Provorov Boarding against Anthony Cirelli
186,penalty,Holding,Braydon Coburn,Nicolas Aube-Kubel,[-79.  -3.],3,14:59,TBL,PHI,TBL,14,PHI,4,3,1,8470601,8477979.0,2019020897,,2020-02-16,Braydon Coburn Holding against Nicolas Aube-Kubel
220,penalty,Hooking,Mitchell Stephens,Michael Raffl,[-70.  -5.],3,06:00,TBL,PHI,TBL,14,PHI,4,4,1,8478477,8477290.0,2019020897,,2020-02-16,Mitchell Stephens Hooking against Michael Raffl
17,penalty,Hooking,Yanni Gourde,J.T. Compher,[-74. -38.],1,16:32,TBL,COL,COL,21,TBL,14,0,0,8476826,8477456.0,2019020919,,2020-02-20,Yanni Gourde Hooking against J.T. Compher
89,penalty,Interference - Goalkeeper,Ryan Graves,Curtis McElhinney,[-84.   0.],1,00:59,COL,TBL,COL,21,TBL,14,1,0,8477435,8470147.0,2019020919,,2020-02-20,Ryan Graves Interference - Goalkeeper against Curtis McElhinney
121,penalty,Tripping,Erik Cernak,Mikko Rantanen,[88.  9.],2,12:42,TBL,COL,COL,21,TBL,14,1,2,8478416,8478420.0,2019020919,,2020-02-20,Erik Cernak Tripping against Mikko Rantanen
206,penalty,Interference - Goalkeeper,J.T. Compher,Curtis McElhinney,[-85.   1.],3,11:09,COL,TBL,COL,21,TBL,14,2,3,8477456,8470147.0,2019020919,,2020-02-20,J.T. Compher Interference - Goalkeeper against Curtis McElhinney
207,penalty,Roughing,Nikita Zadorov,Pat Maroon,[-85.  35.],3,11:09,COL,TBL,COL,21,TBL,14,2,3,8477507,8474034.0,2019020919,,2020-02-20,Nikita Zadorov Roughing against Pat Maroon
208,penalty,Roughing,Pat Maroon,Nikita Zadorov,[-82.  38.],3,11:09,TBL,COL,COL,21,TBL,14,2,3,8474034,8477507.0,2019020919,,2020-02-20,Pat Maroon Roughing against Nikita Zadorov
209,penalty,Roughing,Mikhail Sergachev,J.T. Compher,[-84.  35.],3,11:09,TBL,COL,COL,21,TBL,14,2,3,8479410,8477456.0,2019020919,,2020-02-20,Mikhail Sergachev Roughing against J.T. Compher
215,penalty,Holding,Cameron Gaunce,Tyson Jost,[-65.   1.],3,09:31,TBL,COL,COL,21,TBL,14,2,3,8474611,8479370.0,2019020919,,2020-02-20,Cameron Gaunce Holding against Tyson Jost
235,penalty,Cross checking,Anthony Cirelli,Nathan MacKinnon,[-25.  -1.],3,05:30,TBL,COL,COL,21,TBL,14,3,3,8478519,8477492.0,2019020919,,2020-02-20,Anthony Cirelli Cross checking against Nathan MacKinnon
59,penalty,Hooking,Jon Merrill,Alex Killorn,[ 37. -14.],1,08:50,VGK,TBL,VGK,54,TBL,14,0,1,8475750,8473986.0,2019020939,,2020-02-21,Jon Merrill Hooking against Alex Killorn
106,penalty,Holding,Marc-Andre Fleury,Chandler Stephenson,[-84.  -4.],2,18:34,VGK,TBL,VGK,54,TBL,14,1,1,8470594,8476905.0,2019020939,,2020-02-21,Marc-Andre Fleury Holding against Steven Stamkos served by Chandler Stephenson
135,penalty,Elbowing,Erik Cernak,Cody Eakin,[ 92. -31.],2,11:38,TBL,VGK,VGK,54,TBL,14,2,1,8478416,8475236.0,2019020939,,2020-02-21,Erik Cernak Elbowing against Cody Eakin
158,penalty,Tripping,Victor Hedman,Chandler Stephenson,[ 17. -34.],2,06:47,TBL,VGK,VGK,54,TBL,14,2,1,8475167,8476905.0,2019020939,,2020-02-21,Victor Hedman Tripping against Chandler Stephenson
167,penalty,Hooking,William Karlsson,Cedric Paquette,[-67.  -4.],2,04:37,VGK,TBL,VGK,54,TBL,14,2,1,8476448,8476975.0,2019020939,,2020-02-21,William Karlsson Hooking against Cedric Paquette
190,penalty,Holding,Braydon Coburn,William Carrier,[-83.  16.],3,19:20,TBL,VGK,VGK,54,TBL,14,4,2,8470601,8477478.0,2019020939,,2020-02-21,Braydon Coburn Holding against William Carrier
211,penalty,Boarding,Blake Coleman,Alec Martinez,[95. 27.],3,13:27,TBL,VGK,VGK,54,TBL,14,5,2,8476399,8474166.0,2019020939,,2020-02-21,Blake Coleman Boarding against Alec Martinez
252,penalty,Delaying Game - Puck over glass,Cody Eakin,,[94. 30.],3,03:27,VGK,TBL,VGK,54,TBL,14,5,2,8475236,,2019020939,,2020-02-21,Cody Eakin Delaying Game - Puck over glass
104,penalty,Tripping,Mikhail Sergachev,Taylor Hall,[-61.  -7.],2,16:01,TBL,ARI,ARI,53,TBL,14,2,1,8479410,8475791.0,2019020955,,2020-02-23,Mikhail Sergachev Tripping against Taylor Hall
168,penalty,Holding,Cameron Gaunce,Lawson Crouse,[-79.   0.],2,03:06,TBL,ARI,ARI,53,TBL,14,4,3,8474611,8478474.0,2019020955,,2020-02-23,Cameron Gaunce Holding against Lawson Crouse
219,penalty,Tripping,Nikita Kucherov,Taylor Hall,[36. 32.],3,12:43,TBL,ARI,ARI,53,TBL,14,4,3,8476453,8475791.0,2019020955,,2020-02-23,Nikita Kucherov Tripping against Taylor Hall
224,penalty,Interference,Jordan Oesterle,Anthony Cirelli,[50.  5.],3,12:09,ARI,TBL,ARI,53,TBL,14,4,3,8477851,8478519.0,2019020955,,2020-02-23,Jordan Oesterle Interference against Anthony Cirelli
251,penalty,Holding,Victor Hedman,Vinnie Hinostroza,[66. -4.],3,05:51,TBL,ARI,ARI,53,TBL,14,5,3,8475167,8476994.0,2019020955,,2020-02-23,Victor Hedman Holding against Vinnie Hinostroza
255,penalty,Missing key [PD_151],Carter Verhaeghe,,[12. 39.],3,05:32,TBL,ARI,ARI,53,TBL,14,6,3,8477409,,2019020955,,2020-02-23,Delaying Game - Unsucc. chlg served by Carter Verhaeghe
57,penalty,Slashing,Blake Coleman,William Nylander,[-64. -16.],1,04:35,TBL,TOR,TBL,14,TOR,10,1,1,8476399,8477939.0,2019020970,,2020-02-26,Blake Coleman Slashing against William Nylander
69,penalty,Roughing,Kevin Shattenkirk,Denis Malgin,[51. 39.],1,01:56,TBL,TOR,TBL,14,TOR,10,1,2,8474031,8478843.0,2019020970,,2020-02-26,Kevin Shattenkirk Roughing against Denis Malgin
85,penalty,Interference,Alexander Kerfoot,Barclay Goodrow,[-70.  23.],2,17:31,TOR,TBL,TBL,14,TOR,10,1,2,8477021,8476624.0,2019020970,,2020-02-26,Alexander Kerfoot Interference against Barclay Goodrow
98,penalty,Too many men on the ice,William Nylander,,[ 7. 39.],2,14:53,TOR,TBL,TBL,14,TOR,10,1,2,8477939,,2019020970,,2020-02-26,Too many men/ice served by William Nylander
136,penalty,Hi-sticking,Kevin Shattenkirk,Frederik Gauthier,[-49. -11.],2,06:29,TBL,TOR,TBL,14,TOR,10,2,3,8474031,8477512.0,2019020970,,2020-02-26,Kevin Shattenkirk Hi-sticking against Frederik Gauthier
137,penalty,Slashing,Kevin Shattenkirk,Frederik Gauthier,[-50.  -7.],2,06:29,TBL,TOR,TBL,14,TOR,10,2,3,8474031,8477512.0,2019020970,,2020-02-26,Kevin Shattenkirk Slashing against Frederik Gauthier
163,penalty,Slashing,Rasmus Sandin,Brayden Point,[ 92. -19.],3,19:14,TOR,TBL,TBL,14,TOR,10,2,4,8480873,8478010.0,2019020970,,2020-02-26,Rasmus Sandin Slashing against Brayden Point
14,penalty,Hooking,Connor Murphy,Mitchell Stephens,[92. -8.],1,15:35,CHI,TBL,TBL,14,CHI,16,0,0,8476473,8478477.0,2019020986,,2020-02-28,Connor Murphy Hooking against Mitchell Stephens
24,penalty,Tripping,Yanni Gourde,Jonathan Toews,[52. 13.],1,13:06,TBL,CHI,TBL,14,CHI,16,0,0,8476826,8473604.0,2019020986,,2020-02-28,Yanni Gourde Tripping against Jonathan Toews
27,penalty,Hooking,Patrick Kane,Anthony Cirelli,[-68.  26.],1,11:40,CHI,TBL,TBL,14,CHI,16,0,0,8474141,8478519.0,2019020986,,2020-02-28,Patrick Kane Hooking against Anthony Cirelli
51,penalty,Holding,Barclay Goodrow,Adam Boqvist,[65. 38.],1,06:45,TBL,CHI,TBL,14,CHI,16,0,0,8476624,8480871.0,2019020986,,2020-02-28,Barclay Goodrow Holding against Adam Boqvist
60,penalty,Hi-sticking,Brandon Saad,Zach Bogosian,[58. 36.],1,04:33,CHI,TBL,TBL,14,CHI,16,0,0,8476438,8474567.0,2019020986,,2020-02-28,Brandon Saad Hi-sticking against Zach Bogosian
70,penalty,Tripping,Alex Killorn,Slater Koekkoek,[-29.  26.],1,00:36,TBL,CHI,TBL,14,CHI,16,0,0,8473986,8476886.0,2019020986,,2020-02-28,Alex Killorn Tripping against Slater Koekkoek
94,penalty,Too many men on the ice,Carter Verhaeghe,,[-13.  41.],2,14:40,TBL,CHI,TBL,14,CHI,16,0,0,8477409,,2019020986,,2020-02-28,Too many men/ice served by Carter Verhaeghe
108,penalty,Hooking,Connor Murphy,Carter Verhaeghe,[-91.  31.],2,09:22,CHI,TBL,TBL,14,CHI,16,0,0,8476473,8477409.0,2019020986,,2020-02-28,Connor Murphy Hooking against Carter Verhaeghe
159,penalty,Interference,Luke Schenn,Matthew Highmore,[-83. -17.],3,17:32,TBL,CHI,TBL,14,CHI,16,2,0,8474568,8478146.0,2019020986,,2020-02-28,Luke Schenn Interference against Matthew Highmore
179,penalty,Interference,Slater Koekkoek,Tyler Johnson,[79. 29.],3,14:03,CHI,TBL,TBL,14,CHI,16,2,2,8476886,8474870.0,2019020986,,2020-02-28,Slater Koekkoek Interference against Tyler Johnson
201,penalty,Slashing,Nikita Kucherov,Patrick Kane,[93. 18.],3,09:25,TBL,CHI,TBL,14,CHI,16,2,3,8476453,8474141.0,2019020986,,2020-02-28,Nikita Kucherov Slashing against Patrick Kane
227,penalty,Slashing,Drake Caggiula,Cedric Paquette,[80. 34.],3,00:32,CHI,TBL,TBL,14,CHI,16,2,5,8479465,8476975.0,2019020986,,2020-02-28,Drake Caggiula Slashing against Cedric Paquette
228,penalty,Roughing,Barclay Goodrow,Drake Caggiula,[86. 33.],3,00:32,TBL,CHI,TBL,14,CHI,16,2,5,8476624,8479465.0,2019020986,,2020-02-28,Barclay Goodrow Roughing against Drake Caggiula
229,penalty,Misconduct,Zach Bogosian,,[82. 32.],3,00:32,TBL,CHI,TBL,14,CHI,16,2,5,8474567,,2019020986,,2020-02-28,Zach Bogosian Misconduct
230,penalty,Misconduct,Cedric Paquette,,[86. 34.],3,00:32,TBL,CHI,TBL,14,CHI,16,2,5,8476975,,2019020986,,2020-02-28,Cedric Paquette Misconduct
52,penalty,Holding,Dillon Dube,Alex Killorn,[-43.  37.],1,06:51,CGY,TBL,TBL,14,CGY,20,0,0,8479346,8473986.0,2019021000,,2020-03-01,Dillon Dube Holding against Alex Killorn
102,penalty,Hooking,Sean Monahan,Blake Coleman,[-95. -17.],2,14:33,CGY,TBL,TBL,14,CGY,20,1,0,8477497,8476399.0,2019021000,,2020-03-01,Sean Monahan Hooking against Blake Coleman
114,penalty,Holding the stick,Mikhail Sergachev,Dillon Dube,[76. -5.],2,10:08,TBL,CGY,TBL,14,CGY,20,2,0,8479410,8479346.0,2019021000,,2020-03-01,Mikhail Sergachev Holding the stick against Dillon Dube
159,penalty,Slashing,TJ Brodie,Anthony Cirelli,[-69. -20.],2,00:41,CGY,TBL,TBL,14,CGY,20,4,2,8474673,8478519.0,2019021000,,2020-03-01,TJ Brodie Slashing against Anthony Cirelli
163,penalty,Slashing,Ondrej Palat,Rasmus Andersson,[-97. -10.],2,00:00,TBL,CGY,TBL,14,CGY,20,4,2,8476292,8478397.0,2019021000,,2020-03-01,Ondrej Palat Slashing against Rasmus Andersson
164,penalty,Slashing,Rasmus Andersson,Ondrej Palat,[-94.  -9.],2,00:00,CGY,TBL,TBL,14,CGY,20,4,2,8478397,8476292.0,2019021000,,2020-03-01,Rasmus Andersson Slashing against Ondrej Palat
196,penalty,Interference,TJ Brodie,Anthony Cirelli,[-43.   9.],3,12:11,CGY,TBL,TBL,14,CGY,20,4,2,8474673,8478519.0,2019021000,,2020-03-01,TJ Brodie Interference against Anthony Cirelli
235,penalty,Interference,Erik Cernak,Andrew Mangiapane,[-57. -36.],3,02:56,TBL,CGY,TBL,14,CGY,20,4,2,8478416,8478233.0,2019021000,,2020-03-01,Erik Cernak Interference against Andrew Mangiapane
14,penalty,Hooking,Kevin Shattenkirk,David Krejci,[-66.  -3.],1,17:25,TBL,BOS,TBL,14,BOS,6,0,0,8474031,8471276.0,2019021019,,2020-03-04,Kevin Shattenkirk Hooking against David Krejci
62,penalty,Tripping,Brandon Carlo,Pat Maroon,[87. 32.],1,05:51,BOS,TBL,TBL,14,BOS,6,0,0,8478443,8474034.0,2019021019,,2020-03-04,Brandon Carlo Tripping against Pat Maroon
